"PheCode","CUI"
"772_2","C0037763"
"772_3","C0746674|C0030552"
"772_4","C0035410"
"772_6","C0427055"
"773_","C0030196"
"780_","C2349674|C0495703|C0413252|C0020672"
"781_","C0159033|C0009080|C0025287|C0159036|C0260478"
"781_1","C0424641"
"781_2","C0231471"
"782_","C0159037"
"782_3","C0013604"
"782_6","C0159038|C0030232|C0016382"
"783_","C2349675|C0015967|C2349670|C0024591|C2349671|C0015970"
"783_1","C2349671"
"785_","C0000737|C0235299|C0238552|C0694551|C0238551|C1096624|C0232493|C0344304|C0375555|C0232498|C0238571|C0238566|C0238570|C2585306|C0375573|C0239280|C0302540|C0375574"
"788_","C0039070"
"789_","C0027498|C0375548|C0728950|C0232599|C0152165"
"789_1","C0152165"
"790_","C0476319|C0159073"
"790_1","C0151632"
"790_6","C0029481"
"790_8","C1455884"
"790_9","C0375575"
"791_","C0017086"
"792_","C1455899|C1455885|C1455894|C1719648|C1455897|C2349696|C2349683|C2349689|C2349690|C2349693|C1455889|C1455890|C1455891|C1455892|C2349685|C2349686|C2349687|C2349688"
"792_1","C1455889|C1455890|C1455891|C1455892|C2349685|C2349686|C2349687|C2349688"
"793_","C0159093"
"793_2","C0159088"
"794_","C0159120"
"795_","C1455902|C0159126"
"795_8","C1719650|C1719649|C0238875|C1719651|C0948657"
"795_81","C1719649"
"795_82","C0238875|C0948657"
"796_","C0178415"
"797_","C0159051|C0036974|C0029737|C0036980"
"797_1","C0036980"
"798_","C0024528|C0695252|C0015674"
"798_1","C0015674"
"799_","C1883552"
"800_","C0159908|C0159909|C0159910|C0160778|C1135282|C1135283|C1135284|C0015806|C0159810|C0159811|C0159812|C0159813|C0159814|C0159815|C0159816|C0159817|C0159818|C0159819|C0159820|C0159821|C0159822|C0159823|C0159824|C0159826|C0159827|C0159828|C0272751|C0272752|C0160777|C1135281|C0159825|C0159829|C0159831|C0159832|C0272729|C0159833|C0159834|C0159835|C0159836|C0159837|C0159838|C0272754|C0159840|C0435844|C0159842|C0159843|C0159844|C0272757|C0159846|C0435845|C0159848|C0159852|C0435903|C0159854|C0435898|C0435905|C0159858|C0435876|C0159864|C0159862|C0159863|C0159868|C0159866|C0159867|C0555347|C0159870|C0159871|C0159876|C0159874|C0159875|C0159849|C0159850|C0159851|C0159888|C0178317"
"800_1","C0015806|C0159810|C0159811|C0159812|C0159813|C0159814|C0159815|C0159816|C0159817|C0159818|C0159819|C0159820|C0159821|C0159822|C0159823|C0159824|C0159826|C0159827|C0159828|C0272751|C0272752|C0160777|C1135281"
"800_2","C0159825|C0159829|C0159831|C0159832|C0272729|C0159833|C0159834|C0159835|C0159836|C0159837|C0159838|C0272754|C0159840|C0435844|C0159842|C0159843|C0159844|C0272757|C0159846|C0435845|C0159848"
"800_3","C0159852|C0435903|C0159854|C0435898|C0435905|C0159858|C0435876|C0159864|C0159862|C0159863|C0159868|C0159866|C0159867|C0555347|C0159870|C0159871|C0159876|C0159874|C0159875"
"800_4","C0159849|C0159850|C0159851|C0159888"
"801_","C1963546|C0159889|C0159890|C0272776|C0159892|C0435940|C0347815|C0435924|C0435944|C0159904|C0272778|C0159899|C0435941|C0347816|C0435920|C0435950|C0159905|C0159906|C0159907|C0159877|C0435890|C0435891|C0435892|C0435900|C0392611|C0159882|C0159883|C0159884|C0272769|C0272770|C0272774"
"801_1","C0159877|C0435890|C0435891|C0435892|C0435900|C0392611|C0159882|C0159883|C0159884|C0272769|C0272770|C0272774"
"802_","C0149531|C0159641|C0159642|C0159643|C0159644|C0159645|C0159646|C0159647|C0272580|C3161129|C0159649|C0435771|C0159651|C0272582|C3161130|C0272576|C0272577"
"803_","C2712371|C0436099|C1135278|C1135279|C1135280|C0020162|C0159678|C0159679|C0159680|C0435532|C0435533|C0159683|C0159684|C0159685|C0159686|C0435539|C0435540|C0159689|C0159690|C0272609|C0159692|C0159693|C0272610|C0159695|C0555330|C0435569|C0435552|C0435553|C0159701|C0159702|C0555332|C0435570|C0435563|C0435564|C0159708|C0159709|C0159710|C0435623|C0375623|C0159713|C0435603|C0026509|C0159715|C0159716|C0159717|C0159718|C0159720|C0375624|C0159722|C0159723|C0159724|C0159725|C0159726|C0159727|C0159728|C0159730|C0159731|C0272638|C0159733|C0159734|C0159735|C0272641|C0159737|C0159738|C0159739|C0159740|C0272647|C2712372|C2712373|C0159742|C0159743|C0159745|C0159746|C0159747|C0159748|C0016652|C0016653|C0159749|C0159750|C0159751|C0159752|C0009354|C0159744|C0159658|C0159659|C0435521|C0159661|C0435522|C0159663|C0435523|C0159665|C0435524|C0159667|C0159668|C0159669|C0435525|C0159671|C0159672|C0159673|C0159674|C0159675|C1306154|C0159677|C0159804|C0159805|C0159806|C0159807|C0159808|C0159809|C1135262|C0178316|C0009353"
"803_1","C0020162|C0159678|C0159679|C0159680|C0435532|C0435533|C0159683|C0159684|C0159685|C0159686|C0435539|C0435540|C0159689|C0159690|C0272609|C0159692|C0159693|C0272610|C0159695|C0555330|C0435569|C0435552|C0435553|C0159701|C0159702|C0555332|C0435570|C0435563|C0435564|C0159708|C0159709"
"803_2","C0159710|C0435623|C0375623|C0159713|C0435603|C0026509|C0159715|C0159716|C0159717|C0159718|C0159720|C0375624|C0159722|C0159723|C0159724|C0159725|C0159726|C0159727|C0159728|C0159730|C0159731|C0272638|C0159733|C0159734|C0159735|C0272641|C0159737|C0159738|C0159739|C0159740|C0272647|C2712372|C2712373|C0159742|C0159743|C0159745|C0159746|C0159747|C0159748|C0016652|C0016653|C0159749|C0159750|C0159751|C0159752|C0009354|C0159744|C0009353"
"803_21","C0009354|C0159744|C0009353"
"803_3","C0159658|C0159659|C0435521|C0159661|C0435522|C0159663|C0435523|C0159665|C0435524|C0159667|C0159668|C0159669|C0435525|C0159671|C0159672|C0159673|C0159674|C0159675|C1306154|C0159677|C0159804|C0159805|C0159806|C0159807|C0159808|C0159809"
"804_","C0016644|C0009044|C0435644|C0435633|C0272665|C0159758|C0272666|C0435634|C0272668|C0272669|C0159763|C0159765|C0435650|C0435638|C0272672|C0159769|C0272673|C0435639|C0272675|C0272676|C0159774|C0272677|C0159776|C0272684|C0272686|C0272687|C0272688|C0435669|C0159783|C0272689|C0272691|C0272692|C0272693|C0435656|C0159790|C0159791|C0159793|C0159794|C0159795|C0159796|C0159798|C0159799|C0159800|C0159801|C0159802|C0159803"
"805_","C0559043|C0859693|C0375617|C0159533|C0159534|C0159535|C0159536|C0159537|C0159538|C0159539|C0159540|C0859694|C0375618|C0159543|C0159544|C0159545|C0159546|C0159547|C0159548|C0159549|C0159550|C0159551|C0159552|C0859697|C0859698|C0159555|C0159556|C0009048|C0159557|C0435349|C0859703|C0159560|C0435397|C0159562|C0159563|C0159564|C0159565|C0435403|C0159567|C0159568|C0159569|C0859704|C0159571|C0435410|C0159573|C0159574|C0159575|C0159576|C0435416|C0159578|C0159579|C0159580|C0859705|C0159582|C0435439|C0159584|C0159585|C0159586|C0159587|C0435445|C0159589|C0159590|C0159591|C0859706|C0159593|C0435452|C0159595|C0159596|C0159597|C0159598|C0435457|C0159600|C0159601|C0159602|C0435477|C0435484|C0159606|C0159607|C0159608|C0159609|C0159611|C0159612|C0159613|C0159614|C0159615|C0159616|C1331611|C1135285"
"807_","C0159617|C0435750|C0159618|C0159619|C0159620|C0159621|C0159622|C0159623|C0159624|C0159625|C0159626|C0435751|C0159628|C0159629|C0159630|C0159631|C0159632|C0159633|C0159634|C0159635|C0159636"
"809_","C0159637|C0159638|C0016196|C0159639|C0159640|C0159655|C0159656|C0159657|C0159911|C0159912|C0159913|C0016658|C0016659|C0016662|C0160779|C0260757|C1260461|C1260462|C1260463|C1135286|C0260830|C0481525"
"816_","C0160127|C0160128|C0433815|C0433816|C0160131|C0272955|C0160133|C0160134|C0433821|C0695217|C0160137|C0160138|C0272961|C0160140|C0160141|C0160142|C0160143|C0272966|C0272967|C0433846|C0433847|C0433848|C0160149|C0160150|C0160151|C0160152|C0433853|C0433854|C0272977|C0272978|C0272979|C0160158|C0160159|C0160160|C0433845|C0272984|C0272985|C0160164|C0160165|C0160166|C0160167|C0160168|C0160169|C0160170|C0160171|C0695221|C0160173|C0160174|C0160175|C0160176|C0160177|C0160178|C0160179|C0160180|C0695222|C0160182|C0160183|C0160184|C0160185|C0160186|C0160187|C0160188|C0160189|C0695223|C0160191|C0160192|C0160193|C0160194|C0160195|C0160196|C0160197|C0160198|C0695224|C0160200|C0160201|C0160202|C0160203|C0160204|C0160205|C0160206|C0160207|C0695225|C0160209|C0160210|C0160211|C0160212|C0160213|C0160214|C0160215|C0160216|C0695226"
"817_","C0006107|C0160121|C0160122|C1260444|C1260445|C0160123|C0160124|C0160125|C0160126"
"818_","C0160218|C0160255|C0273099|C0273100|C0160258|C0160259|C0160260|C0273104|C0160263|C0160264|C0160265|C0160266|C0160267|C0160268|C0160269|C0160270|C0160271|C0273106|C0160273|C0160274|C0160275|C0160276|C0160277|C0160278|C0160279|C0160280|C0160281|C0475036|C0160283|C0160284|C0160285|C0160286|C0160287|C0160288|C0160289|C0160290|C0475045|C0160237|C0160238|C0160239|C0160240|C0160241|C0160242|C0160243|C0160244|C0160245|C0160246|C0160247|C0160248|C0160249|C0160250|C0160251|C0160252|C0160253|C0273097|C0160219|C0160220|C0160221|C0160222|C0160223|C0160224|C0160225|C0160226|C0160227|C0160228|C0160229|C0160230|C0160231|C0160232|C0160233|C0160234|C0160235|C0273088"
"818_1","C0160237|C0160238|C0160239|C0160240|C0160241|C0160242|C0160243|C0160244|C0160245|C0160246|C0160247|C0160248|C0160249|C0160250|C0160251|C0160252|C0160253|C0273097"
"818_2","C0160219|C0160220|C0160221|C0160222|C0160223|C0160224|C0160225|C0160226|C0160227|C0160228|C0160229|C0160230|C0160231|C0160232|C0160233|C0160234|C0160235|C0273088"
"819_","C0159139|C0159140|C0159141|C0159142|C0159143|C0159144|C0159145|C0159146|C0159147|C0159148|C0159149|C0159150|C0159151|C0159152|C0159153|C0159154|C0159155|C0159156|C0375581|C0159158|C0159159|C0159160|C0159161|C0159162|C0159163|C0159164|C0159165|C0375582|C0159167|C0159168|C0159169|C0159170|C0159171|C0159172|C0159173|C0159174|C0375583|C0159176|C0159177|C0159178|C0159179|C0159180|C0159181|C0159182|C0159183|C0159184|C0159185|C0159186|C0159187|C0159188|C0159189|C0159190|C0159191|C0159192|C0159193|C0159194|C0159195|C0159196|C0159197|C0159198|C0159199|C0159200|C0159201|C0375585|C0159203|C0159204|C0159205|C0159206|C0159207|C0159208|C0159209|C0159210|C0375586|C0159212|C0159213|C0159214|C0159215|C0159216|C0159217|C0159218|C0159219|C0375587|C0159221|C0159222|C0159223|C0159224|C0159225|C0159226|C0159227|C0159228|C0159229|C0748830|C0435271|C0159232|C0159233|C0159234|C0159235|C0159236|C0159237|C0159238|C0159239|C0159240|C0159241|C0159242|C0159243|C0159244|C0159245|C0159246|C0159247|C0375589|C0159249|C0159250|C0159251|C0159252|C0159253|C0159254|C0159255|C0159256|C0375590|C0159258|C0159259|C0159260|C0159261|C0159262|C0159263|C0159264|C0159265|C0375591|C0159267|C0159268|C0159269|C0159270|C0159271|C0159272|C0159273|C0159274|C0159275|C0159276|C0159277|C0159278|C0159279|C0159280|C0159281|C0159282|C0159283|C0159284|C0159285|C0159286|C0159287|C0159288|C0159289|C0159290|C0159291|C0159292|C0375593|C0159294|C0159295|C0159296|C0159297|C0159298|C0159299|C0159300|C0159301|C0375594|C0159303|C0159304|C0159305|C0159306|C0159307|C0159308|C0159309|C0159310|C0375595|C0159312|C0159313|C0159314|C0159315|C0159316|C0159317|C0159318|C0159319|C0159320|C0159321|C0159322|C0159323|C0159324|C0159325|C0272468|C0159327|C0159328|C0435334|C0159330|C0159331|C0159332|C0159333|C0159334|C0159336|C0272471|C0159338|C0159339|C0435337|C0159341|C0159342|C0159343|C0159344|C0009045|C0159345|C0339150|C0339151|C0159348|C0159349|C0159350|C0029547|C0159351|C0159352|C0159353|C0159354|C0159355|C0159356|C0159357|C0159358|C0159359|C0159360|C0159361|C0159362|C0159363|C0159364|C0159365|C0159366|C0375598|C0159368|C0159369|C0159370|C0159371|C0159372|C0159373|C0159374|C0159375|C0375599|C0159377|C0159378|C0159379|C0159380|C0159381|C0159382|C0159383|C0159384|C0375600|C0159386|C0159387|C0159388|C0159389|C0159390|C0159391|C0159392|C0159393|C0159394|C0159395|C0159396|C0159397|C0159398|C0159399|C0159400|C0159401|C0159402|C0159403|C0159404|C0159405|C0159406|C0159407|C0159408|C0159409|C0159410|C0159411|C0375603|C0159413|C0159414|C0159415|C0159416|C0159417|C0159418|C0159419|C0159420|C0375604|C0159422|C0159423|C0159424|C0159425|C0159426|C0159427|C0159428|C0159429|C0375605|C0159431|C0159432|C0159433|C0159434|C0159435|C0159436|C0159437|C0159438|C0159439|C0159440|C0159441|C0159442|C0159443|C0159444|C0159445|C0159446|C0159447|C0159448|C0159449|C0159450|C0159451|C0159452|C0159453|C0159454|C0159455|C0159456|C0159457|C0375608|C0159459|C0159460|C0159461|C0159462|C0159463|C0159464|C0159465|C0159466|C0375609|C0159468|C0159469|C0159470|C0159471|C0159472|C0159473|C0159474|C0159475|C0375610|C0159477|C0159478|C0159479|C0159480|C0159481|C0159482|C0159483|C0159484|C0159485|C0159486|C0159487|C0159488|C0159489|C0159490|C0159491|C0159492|C0159493|C0159494|C0159495|C0159496|C0159497|C0159498|C0159499|C0159500|C0159501|C0159502|C0375613|C0159504|C0159505|C0159506|C0159507|C0159508|C0159509|C0159510|C0159511|C0375614|C0159513|C0159514|C0159515|C0159516|C0159517|C0159518|C0159519|C0159520|C0375615|C0159522|C0159523|C0159524|C0159525|C0159526|C0159527|C0159528|C0159529|C0159530|C0160292|C0021878|C0021879|C0160293|C0160294|C0160295|C0160296|C0160297|C0160298|C0160299|C0160300|C0160301|C0160302|C0160303|C0160304|C0160305|C0160306|C0160307|C0160308|C0160774|C0274278|C2712539"
"823_","C1146542|C1176359|C1176360|C1176361"
"830_","C0159914|C0159915|C0159916|C0037005|C0434579|C0375625|C0159917|C0159918|C0159919|C0159920|C0159921|C0434583|C0375626|C0434585|C1444204|C0434587|C0159926|C0159927|C2720437|C0434599|C0375627|C0159930|C0159931|C0159932|C0159933|C0159934|C0434608|C0434601|C0434602|C0434603|C0434604|C0159940|C0149977|C0159941|C0159942|C0159943|C0159944|C0159945|C0159946|C0159947|C0159948|C0434619|C0375629|C0159950|C0159951|C0159952|C0159953|C0272826|C0159955|C0159956|C0159957|C0375630|C0159958|C0159959|C0159960|C0375631|C0159961|C0159962|C0019554|C0009041|C0375632|C0159963|C0159964|C0159965|C0434666|C0375633|C0434663|C0159968|C0159969|C0159970|C1281729|C1281794|C0159973|C0434685|C0159975|C0159976|C0375634|C0159978|C0159979|C0159980|C0159981|C0159982|C0272842|C0159984|C0159985|C0159986|C0159987|C0434691|C0434692|C0159990|C0434694|C0434696|C0375635|C0159993|C0159994|C0159995|C0159996|C0159997|C0159998|C0159999|C0434707|C0375636|C0160001|C0434715|C0434714|C0160004|C0160005|C0160006|C0160007|C0029876|C0160008|C0160009|C0160010|C0160011|C0160012|C0160013|C0160014|C0160015|C0160016|C0160017|C0160018|C0160019|C0160020|C0160021|C0160022|C0160023|C0160024|C0160025|C0160026|C0160027|C0160028|C0160029|C0160030|C0160031|C0160032|C0160033|C0160034|C0160035|C0160036|C0160037|C0160038|C0160039|C0160040|C0160041|C0160042|C0160043|C0009043|C0160044|C0160780|C0012691"
"835_","C0158053|C0158054|C0158055|C0158056|C0158057|C0158058|C0434992|C0158060|C0158061|C0158062|C0868743|C0343161|C0008475|C0158065|C0158066|C0158067|C0158068|C0158069|C0158070"
"836_","C0152086|C0409760|C0409759|C0409758|C0409757|C0409756|C0409755|C0409754|C0157985|C0409752"
"840_","C0160045|C0949149|C0160053|C0160054|C0160055|C0160056|C0160057|C0160060|C0160061|C0160062|C0160063|C0160067|C0160068|C0160073|C0160074|C0160077|C0160078|C0160079|C0160084|C0160085|C0160086|C0160087|C0160092|C0160093|C0160094|C0160098|C1306110|C0160051|C0749173|C0434322|C0272870|C0160047|C0160048|C0160058|C0160059|C0272880|C0272881|C0160070|C0160071|C0160072|C0160075|C0434483|C0160080|C0160081|C0160082|C0435018|C0160089|C0160090|C0160091|C0272905|C0160096|C0160097|C0038048"
"840_1","C1306110|C0160051|C0749173"
"840_2","C0434322"
"840_3","C0272870|C0160047|C0160048|C0160058|C0160059|C0272880|C0272881|C0160070|C0160071|C0160072|C0160075|C0434483|C0160080|C0160081|C0160082|C0435018|C0160089|C0160090|C0160091|C0272905|C0160096|C0160097"
"841_","C0160099|C0272914|C0434473|C0160102|C0160103|C0160104|C0160105|C0160106|C0027535|C0160107|C0160108|C0160109|C0160110|C0160111"
"842_","C0029490|C0160112|C0160113|C0160114|C0160115|C0434411|C0272920|C0160118|C0160119|C0435019|C0029829|C0041887|C0160781"
"850_","C0274267|C0274397|C0375725|C0375726|C0375727"
"851_","C2349259|C0432487|C0009568|C0375720|C0161803|C0274370|C0161804|C1439344|C0161807|C0161808|C0274372|C0489974|C0274373|C2240398|C0161813|C0261578|C0810374"
"853_","C0156186|C0375363|C0375364"
"854_","C0274323|C0161760|C0161762|C0161763|C0161790|C0161792"
"855_","C0274338|C0840880"
"856_","C0375722|C0877738|C0949152|C0949150|C0949151|C0302426"
"857_","C0274344|C0161767|C0161768|C0161769|C0161794"
"858_","C0161770|C1561654|C1561655|C0410807|C2712383|C1561661|C0948364|C1561663|C1561664|C1561666|C0161795|C0161796"
"859_","C0274354|C0302411|C0274356|C0274357|C0695254|C0695255|C0302412|C0161787|C0161788|C0161789|C0161797"
"860_","C0161802|C3161131|C0740179|C0490022"
"870_","C0375653|C0273237|C0160517|C0160536|C0160537|C0160552|C0273313|C0273314|C0160555|C0273315|C0160557|C0160558|C0273318|C0160560|C0160561|C0160572|C0347564|C0160574|C0160575|C0160576|C0160577|C0160578|C0160579|C0160580|C0273236|C0160785|C0160459|C0160460|C0433980|C0433981|C0160465|C0160466|C0160474|C0433976|C0160468|C0160469|C0004445|C0160470|C0015409|C0160475|C0160476|C0375641|C0273248|C0375643|C0273251|C0160481|C0160482|C0160483|C0160484|C0273253|C0273254|C0375646|C0273256|C0490055|C0160489|C0160490|C0160491|C0160492|C0160493|C0490056|C0273250|C0160496|C0273259|C0160498|C0160511|C0375654|C0273267|C0273268|C0273271|C0490057|C0160519|C0160520|C0160522|C0490058|C0273260|C0375650|C0160502|C0160503|C0160505|C0160507|C0160508|C0160509|C0273270|C0160521|C0160523|C0375659|C0273276|C0273277|C0375663|C0273282|C0490059|C0160529|C0273284|C0160531|C0273286|C0160534|C0160535|C0490060|C0160538|C0160539|C0375665|C0273300|C0273301|C0160543|C0160544|C0160545|C0273302|C0160547|C0273292|C0160549|C0160550|C0160551|C0160562|C0160563|C0434143|C0160565|C0273329|C0160567|C0273330|C0160569|C0160570|C0160571|C0178321"
"870_1","C0160459|C0160460|C0433980|C0433981|C0160465|C0160466|C0160474|C0433976|C0160468|C0160469|C0004445|C0160470|C0015409"
"870_2","C0160475|C0160476|C0375641|C0273248|C0375643|C0273251|C0160481|C0160482|C0160483|C0160484|C0273253|C0273254|C0375646|C0273256|C0490055|C0160489|C0160490|C0160491|C0160492|C0160493|C0490056|C0273250"
"870_3","C0160496|C0273259|C0160498|C0160511|C0375654|C0273267|C0273268|C0273271|C0490057|C0160517|C0160519|C0160520|C0160522|C0490058"
"870_4","C0273260|C0375650|C0160502|C0160503|C0160505|C0160507|C0160508|C0160509"
"870_5","C0273270|C0160521|C0160523|C0375659|C0273276|C0273277|C0375663|C0273282|C0490059|C0160529|C0273284|C0160531|C0273286|C0160534|C0160535|C0490060"
"870_6","C0160538|C0160539|C0375665|C0273300|C0273301|C0160543|C0160544|C0160545|C0273302|C0160547|C0273292|C0160549|C0160550|C0160551"
"870_8","C0160562|C0160563|C0434143|C0160565|C0273329|C0160567|C0273330|C0160569|C0160570|C0160571"
"871_","C0432959|C0160584|C0273354|C0160586|C0160587|C0160588|C0495858|C0160590|C0160591|C0160592|C0160593|C0160594|C0160595|C0160596|C0160597|C0160598|C0160599|C0160600|C0160601|C0160602|C0160603|C0160604|C0160605|C0160606|C0160607|C0160608|C0160609|C0160610|C0160611|C0160612|C0160613|C0160614|C1744615|C0160623|C0160625|C0160626|C0160643|C1279573|C0160644|C0160645|C1744616|C0160647|C0160648|C0160649|C0160658|C1812613|C0160660|C0160661|C0160782|C0160786|C0160615|C0160616|C0160617|C0160618|C0555295|C0273365|C0160621|C0160622|C0160650|C0160651|C0160652|C0160653|C0562512|C0160655|C0273412|C0273413|C0273346"
"871_1","C0160615|C0160616|C0160617|C0160618"
"871_2","C0555295|C0273365|C0160621|C0160622"
"871_3","C0160650|C0160651|C0160652|C0160653"
"871_4","C0562512|C0160655|C0273412|C0273413"
"872_","C0160627|C0433638|C0160629|C0160630|C0160631|C0160632|C0160633|C0160634|C0160635|C0160636|C0160637|C0160638|C0160639|C0160640|C0160641|C1744632|C0160662|C0433625|C0160665|C1366330|C0273417|C0160668|C0273419|C0160675|C0160671|C0160672|C0160673|C0160674|C0160676|C0160677|C0160678|C0160783|C0002694"
"873_","C0375662|C0160533|C0040441"
"874_","C0302473|C0161821|C0392617|C0161824|C0161825"
"875_","C0375732"
"876_","C0868767"
"905_","C0160773"
"906_","C0160784"
"907_","C0160795|C0160796|C0160797|C0160798|C0160799|C0160800|C0160801|C0161397|C0161398|C0161399|C0161400|C0161401|C0478205|C1321926|C0161405|C0161406|C0161407|C0161408|C0161409|C0161410|C0161411|C0161412|C0273483|C0161441|C0161442|C1536686|C0161444|C0161445|C0161446|C0161447|C0161448|C0433857|C0161451|C0161452|C0161453|C0161454|C0273529|C0161456|C0161457|C0161458|C0161459|C0161460|C0161461|C0161462|C0161463|C2053768|C1260908|C0161467|C0161468|C0273532|C1321896|C0161471|C0273533|C0161473|C0273531|C0161475|C0161476|C0434291|C0161478|C0161480"
"908_","C0160802"
"909_","C0436115"
