cui,code
C0017924,PheCode:271.0
C0017979,PheCode:250.5
C0017980,PheCode:250.5
C0018021,PheCode:240.0
C0018022,PheCode:240.0
C0018081,PheCode:90.2
C0018081,PheCode:90.2
C0018099,PheCode:274.1
C0018099,PheCode:274.1
C0018133,PheCode:81.1
C0018133,PheCode:81.1
C0018213,PheCode:242.1
C0018213,PheCode:242.1
C0018378,PheCode:357.0
C0018418,PheCode:612.0
C0018520,PheCode:293.0
C0018572,PheCode:79.0
C0018621,PheCode:476.0
C0018772,PheCode:389.0
C0018777,PheCode:389.2
C0018777,PheCode:389.2
C0018784,PheCode:389.1
C0018784,PheCode:389.1
C0018789,PheCode:411.41
C0018790,PheCode:509.0
C0018798,PheCode:747.1
C0018799,PheCode:429.0
C0018800,PheCode:416.0
C0018800,PheCode:416.0
C0018801,PheCode:428.2
C0018801,PheCode:428.2
C0018802,PheCode:428.1
C0018808,PheCode:396.0
C0018809,PheCode:164.0
C0018809,PheCode:212.0
C0018816,PheCode:747.11
C0018817,PheCode:747.1
C0018817,PheCode:747.0
C0018817,PheCode:747.11
C0018818,PheCode:747.11
C0018818,PheCode:747.0
C0018818,PheCode:747.1
C0018823,PheCode:429.1
C0018824,PheCode:395.0
C0018824,PheCode:395.0
C0018825,PheCode:394.0
C0018834,PheCode:530.9
C0018834,PheCode:530.9
C0018889,PheCode:134.0
C0018889,PheCode:134.0
C0018889,PheCode:134.1
C0018920,PheCode:228
C0018924,PheCode:741.5
C0018924,PheCode:741.5
C0018926,PheCode:578.1
C0018926,PheCode:578.1
C0018932,PheCode:578.2
C0018932,PheCode:578.2
C0018939,PheCode:289.0
C0018946,PheCode:430.3
C0018946,PheCode:430.3
C0018965,PheCode:593.0
C0018991,PheCode:342.0
C0018991,PheCode:342.0
C0018995,PheCode:275.0
C0018995,PheCode:275.1
C0018995,PheCode:275.11
C0019061,PheCode:283.21
C0019061,PheCode:283.21
C0019069,PheCode:286.13
C0019069,PheCode:286.13
C0019079,PheCode:516.1
C0019079,PheCode:516.1
C0019080,PheCode:626.1
C0019080,PheCode:656.4
C0019080,PheCode:635.0
C0019080,PheCode:530.2
C0019080,PheCode:459.1
C0019080,PheCode:459.1
C0019080,PheCode:556.11
C0019080,PheCode:477.0
C0019081,PheCode:578.8
C0019081,PheCode:578.8
C0019087,PheCode:286.5
C0019123,PheCode:507.0
C0019154,PheCode:452.0
C0019158,PheCode:70.9
C0019158,PheCode:70.9
C0019159,PheCode:90.0
C0019159,PheCode:70.1
C0019159,PheCode:70.1
C0019163,PheCode:70.2
C0019163,PheCode:70.2
C0019189,PheCode:70.4
C0019189,PheCode:70.4
C0019193,PheCode:70.0
C0019196,PheCode:70.3
C0019196,PheCode:70.3
C0019202,PheCode:275.0
C0019202,PheCode:275.2
C0019209,PheCode:573.3
C0019209,PheCode:573.3
C0019212,PheCode:571.0
C0019212,PheCode:571.8
C0019243,PheCode:277.6
C0019269,PheCode:751.1
C0019288,PheCode:550.3
C0019288,PheCode:550.3
C0019294,PheCode:550.1
C0019294,PheCode:550.1
C0019326,PheCode:550.5
C0019326,PheCode:550.5
C0019342,PheCode:54.0
C0019348,PheCode:54.0
C0019348,PheCode:54.0
C0019357,PheCode:54.0
C0019360,PheCode:53.0
C0019360,PheCode:53.0
C0019521,PheCode:513.0
C0019521,PheCode:513.8
C0019554,PheCode:742
C0019569,PheCode:750.21
C0019569,PheCode:750.0
C0019569,PheCode:750.2
C0019618,PheCode:288.0
C0019621,PheCode:277.0
C0019655,PheCode:117.1
C0019655,PheCode:117.1
C0019693,PheCode:90.0
C0019693,PheCode:71.0
C0019829,PheCode:201.0
