cui,test
C3866982,3.0
C3866975,3.0
C3866972,3.0
C3866966,3.0
C3866965,3.0
C3866991,3.0
C3866984,3.0
C3866980,3.0
C3866963,3.0
C4052176,3.0
C0372863,3.0
C0372863,3.0
C1314075,3.0
C3703705,3.0
C3524512,3.0
C3524515,3.0
C3524517,3.0
C3524513,3.0
C3524514,3.0
C3524516,3.0
C3866952,3.0
C3866951,3.0
C3866954,3.0
C3866953,3.0
C3866955,3.0
C3866956,3.0
C1314075,3.0
C1314075,3.0
C1314076,3.0
C3703706,3.0
C3524520,3.0
C3524518,3.0
C3524522,3.0
C3524519,3.0
C3524523,3.0
C3524521,3.0
C3866945,3.0
C3866946,3.0
C3866950,3.0
C3866948,3.0
C3866947,3.0
C3866949,3.0
C1314076,3.0
C1314076,3.0
C1314077,3.0
C3703707,3.0
C3524521,3.0
C3524514,3.0
C3524523,3.0
C3524513,3.0
C3524522,3.0
C3524519,3.0
C3524515,3.0
C3524516,3.0
C3524517,3.0
C3524520,3.0
C3524512,3.0
C3866943,3.0
C3866939,3.0
C3866944,3.0
C3866941,3.0
C3866938,3.0
C3866942,3.0
C3866940,3.0
C3866937,3.0
C3866936,3.0
C1314077,3.0
C1314077,3.0
C0196272,3.0
C3515276,3.0
C3524525,3.0
C3524526,3.0
C3524524,3.0
C3866935,3.0
C3866932,3.0
C3866930,3.0
C3866933,3.0
C3866931,3.0
C3866934,3.0
C0196272,3.0
C0196272,3.0
C0196290,3.0
C3515277,3.0
C2066887,3.0
C2066884,3.0
C0196290,3.0
C0196290,3.0
C0196289,3.0
C3515278,3.0
C2066888,3.0
C3524528,3.0
C2066885,3.0
C3524527,3.0
C0196289,3.0
C0196289,3.0
C0372864,3.0
C3515279,3.0
C3524530,3.0
C3524529,3.0
C0372864,3.0
C0372864,3.0
C0372865,3.0
C3515279,3.0
C3524529,3.0
C3524530,3.0
C3866929,3.0
C3866928,3.0
C0372865,3.0
C0372865,3.0
C0196270,3.0
C3515280,3.0
C2066892,3.0
C3866927,3.0
C3866926,3.0
C0196270,3.0
C0196270,3.0
C0196271,3.0
C3515280,3.0
C2066892,3.0
C3866925,3.0
C0196271,3.0
C0196271,3.0
C0196613,3.0
C3515281,3.0
C0196613,3.0
C0196613,3.0
C0196613,3.0
C0196264,3.0
C3515282,3.0
C3524531,3.0
C3866924,3.0
C0196264,3.0
C0196264,3.0
C0196265,3.0
C3515283,3.0
C3524532,3.0
C3866923,3.0
C0196265,3.0
C0196265,3.0
C0196266,3.0
C3515282,3.0
C3524533,3.0
C3866922,3.0
C0196266,3.0
C0196266,3.0
C0196267,3.0
C3515283,3.0
C3524534,3.0
C3866921,3.0
C0196267,3.0
C0196267,3.0
C0196268,3.0
C3703708,3.0
C3524533,3.0
C3866920,3.0
C3866919,3.0
C0196268,3.0
C0196268,3.0
C0196269,3.0
C3703709,3.0
C3524535,3.0
C3866917,3.0
C3866918,3.0
C0196269,3.0
C0196269,3.0
C0198961,232.0
C3511706,232.0
C0198961,232.0
C0198961,232.0
C0198961,232.0
C0196293,3.0
C3515284,3.0
C3524536,3.0
C0196293,3.0
C0196293,3.0
C0372866,3.0
C3515285,3.0
C3524537,3.0
C3524538,3.0
C0372866,3.0
C0372866,3.0
C0372867,3.0
C3515285,3.0
C3524539,3.0
C3524540,3.0
C0372867,3.0
C0372867,3.0
C0372868,3.0
C3515285,3.0
C3524542,3.0
C3524541,3.0
C0372868,3.0
C0372868,3.0
C0372869,9.0
C3515286,9.0
C3524543,9.0
C3524544,9.0
C0372869,9.0
C0372869,9.0
C0372870,9.0
C3515287,9.0
C3524545,9.0
C3524546,9.0
C0372870,9.0
C0372870,9.0
C0372871,9.0
C3515288,9.0
C3524547,9.0
C3524548,9.0
C0372871,9.0
C0372871,9.0
C0372872,9.0
C3515289,9.0
C3524550,9.0
C3524549,9.0
C0372872,9.0
C0372872,9.0
C0196355,9.0
C3515286,9.0
C3524551,9.0
C0196355,9.0
C0196355,9.0
C0196356,9.0
C3515287,9.0
C3524552,9.0
C0196356,9.0
C0196356,9.0
C0196357,9.0
C3515288,9.0
C3524553,9.0
C0196357,9.0
C0196357,9.0
C0196358,9.0
C3515289,9.0
C3524554,9.0
C0196358,9.0
C0196358,9.0
C0372873,9.0
C3515290,9.0
C3524556,9.0
C3524555,9.0
C0372873,9.0
C0372873,9.0
C0372874,9.0
C3515291,9.0
C3524557,9.0
C3524558,9.0
C0372874,9.0
C0372874,9.0
C0372875,9.0
C3515292,9.0
C3524559,9.0
C3524560,9.0
C0372875,9.0
C0372875,9.0
C0372876,9.0
C3515293,9.0
C3524562,9.0
C3524561,9.0
C0372876,9.0
C0372876,9.0
C0372877,9.0
C3515290,9.0
C3524564,9.0
C3524563,9.0
C0372877,9.0
C0372877,9.0
C0372878,9.0
C3515291,9.0
C3524566,9.0
C3524565,9.0
C0372878,9.0
C0372878,9.0
C0372879,9.0
C3515292,9.0
C3524567,9.0
C3524568,9.0
C0372879,9.0
C0372879,9.0
C0372880,9.0
C3515293,9.0
C3524569,9.0
C3524570,9.0
C0372880,9.0
C0372880,9.0
C0372881,9.0
C3515290,9.0
C3524571,9.0
C3524572,9.0
C3524574,9.0
C3524573,9.0
C0372881,9.0
C0372881,9.0
C0372882,9.0
C3515291,9.0
C3524577,9.0
C3524575,9.0
C3524576,9.0
C3524578,9.0
C0372882,9.0
C0372882,9.0
C0372883,9.0
C3515292,9.0
C3524581,9.0
C3524582,9.0
C3524579,9.0
C3524580,9.0
C0372883,9.0
C0372883,9.0
C0372884,9.0
C3515294,9.0
C3524583,9.0
C3524584,9.0
C3866910,9.0
C3866915,9.0
C3866911,9.0
C3866913,9.0
C3866912,9.0
C3866909,9.0
C3866914,9.0
C3866916,9.0
C0372884,9.0
C0372884,9.0
C1504276,9.0
C3515295,9.0
C3524585,9.0
C3524585,9.0
C3866908,9.0
C1504276,9.0
C1504276,9.0
C0372885,9.0
C3515286,9.0
C3524587,9.0
C3524586,9.0
C3866907,9.0
C3866906,9.0
C0372885,9.0
C0372885,9.0
C0372886,9.0
C3703710,9.0
C3524589,9.0
C3524588,9.0
C3866904,9.0
C3866905,9.0
C0372886,9.0
C0372886,9.0
C0372887,9.0
C3703711,9.0
C3524590,9.0
C3524591,9.0
C3866903,9.0
C3866902,9.0
C0372887,9.0
C0372887,9.0
C0372888,9.0
C3703712,9.0
C3524595,9.0
C3524596,9.0
C3524599,9.0
C3524592,9.0
C3524594,9.0
C3524597,9.0
C3524593,9.0
C3524598,9.0
C3866897,9.0
C3866894,9.0
C3866898,9.0
C3866901,9.0
C3866896,9.0
C3866895,9.0
C3866899,9.0
C3866900,9.0
C0372888,9.0
C0372888,9.0
C0372889,9.0
C3515286,9.0
C3524600,9.0
C3524601,9.0
C3866893,9.0
C3866892,9.0
C0372889,9.0
C0372889,9.0
C0372890,9.0
C3703710,9.0
C3524603,9.0
C3524602,9.0
C3866891,9.0
C3866890,9.0
C0372890,9.0
C0372890,9.0
C0372891,9.0
C3703711,9.0
C3524604,9.0
C3524605,9.0
C3866888,9.0
C3866889,9.0
C0372891,9.0
C0372891,9.0
C0372892,9.0
C3703712,9.0
C3524607,9.0
C3524609,9.0
C3524610,9.0
C3524608,9.0
C3524611,9.0
C3524613,9.0
C3524606,9.0
C3524612,9.0
C3866882,9.0
C3866887,9.0
C3866885,9.0
C3866883,9.0
C3866881,9.0
C3866886,9.0
C3866884,9.0
C0372892,9.0
C0372892,9.0
C0372893,9.0
C3703713,9.0
C3524614,9.0
C3524615,9.0
C3866878,9.0
C3866871,9.0
C3866880,9.0
C3866879,9.0
C3866873,9.0
C3866872,9.0
C3866874,9.0
C3866877,9.0
C3866876,9.0
C3866875,9.0
C0372893,9.0
C0372893,9.0
C0918050,232.0
C3511708,232.0
C3511708,232.0
C3869348,232.0
C3869347,232.0
C0918050,232.0
C0918050,232.0
C0372894,5.0
C3703714,5.0
C3524616,5.0
C3866868,5.0
C3866870,5.0
C3866869,5.0
C0372894,5.0
C0372894,5.0
C0196446,5.0
C3703715,5.0
C3524617,5.0
C0196446,5.0
C0196446,5.0
C2366680,9.0
C3515303,9.0
C3524621,9.0
C3524622,9.0
C3524623,9.0
C3866866,9.0
C3866865,9.0
C3866867,9.0
C2366680,9.0
C2366680,9.0
C2366681,9.0
C3515303,9.0
C3524621,9.0
C3524622,9.0
C3524623,9.0
C3866864,9.0
C3866863,9.0
C3866862,9.0
C2366681,9.0
C2366681,9.0
C0196445,5.0
C3703716,5.0
C0196445,5.0
C0196445,5.0
C0196445,5.0
C0196439,3.0
C3515304,3.0
C3524624,3.0
C3524625,3.0
C0196439,3.0
C0196439,3.0
C0196439,3.0
C2724297,5.0
C3703717,5.0
C3524626,5.0
C2724297,5.0
C2724297,5.0
C3524626,5.0
C2724297,5.0
C2724297,5.0
C2724298,5.0
C0196455,5.0
C3524629,5.0
C3524634,5.0
C3524630,5.0
C3524633,5.0
C3524631,5.0
C3524628,5.0
C3524627,5.0
C3524632,5.0
C2724298,5.0
C2724298,5.0
C2724299,5.0
C3515306,5.0
C3524638,5.0
C3524635,5.0
C3524636,5.0
C3524637,5.0
C2724299,5.0
C2724299,5.0
C2724300,5.0
C3515306,5.0
C3524640,5.0
C3524642,5.0
C3524644,5.0
C3524641,5.0
C3524643,5.0
C3524639,5.0
C3866860,5.0
C3866859,5.0
C3866858,5.0
C3866861,5.0
C2724300,5.0
C2724300,5.0
C0372897,5.0
C3515307,5.0
C3524647,5.0
C3524645,5.0
C3524649,5.0
C3524646,5.0
C3524650,5.0
C3524648,5.0
C3866856,5.0
C3866857,5.0
C0372897,5.0
C0372897,5.0
C0372898,5.0
C3515308,5.0
C2066958,5.0
C2066959,5.0
C3524652,5.0
C3524651,5.0
C0372898,5.0
C0372898,5.0
C0196470,9.0
C3515309,9.0
C0585155,9.0
C0196470,9.0
C0196470,9.0
C0196470,9.0
C0196471,9.0
C3515310,9.0
C0585155,9.0
C0196471,9.0
C0196471,9.0
C0196471,9.0
C0196478,9.0
C3515311,9.0
C0196477,9.0
C0196478,9.0
C0196478,9.0
C0196478,9.0
C0196479,9.0
C3515310,9.0
C0196477,9.0
C0196479,9.0
C0196479,9.0
C0196479,9.0
C0196480,9.0
C3515312,9.0
C3524653,9.0
C2066966,9.0
C2066967,9.0
C3866855,9.0
C0196480,9.0
C0196480,9.0
C0196481,3.0
C3515312,3.0
C3524654,3.0
C2066966,3.0
C3524653,3.0
C2066968,3.0
C2066969,3.0
C3524655,3.0
C0196481,3.0
C0196481,3.0
C0196534,9.0
C3515313,9.0
C0196534,9.0
C0196534,9.0
C0196534,9.0
C0372901,3.0
C3515314,3.0
C3524656,3.0
C3524658,3.0
C3524657,3.0
C3524659,3.0
C0372901,3.0
C0372901,3.0
C0372902,9.0
C3703718,9.0
C3524661,9.0
C3524660,9.0
C0372902,9.0
C0372902,9.0
C0372903,9.0
C3515315,9.0
C0196396,9.0
C0196498,9.0
C0196497,9.0
C0372903,9.0
C0372903,9.0
C0196457,9.0
C3515316,9.0
C3524662,9.0
C0196457,9.0
C0196457,9.0
C1144599,232.0
C1144599,232.0
C2223374,232.0
C2223375,232.0
C3511709,232.0
C2223376,232.0
C3517685,232.0
C3517686,232.0
C3517687,232.0
C1144599,232.0
C1144599,232.0
C0196731,8.0
C3515317,8.0
C0196731,8.0
C3866854,8.0
C0196731,8.0
C0196731,8.0
C0394811,8.0
C0394811,8.0
C0394811,8.0
C0394811,8.0
C0394811,8.0
C0394692,8.0
C0394692,8.0
C0394692,8.0
C0394692,8.0
C0394692,8.0
C0394815,9.0
C3515318,9.0
C0394815,9.0
C0394815,9.0
C0394815,9.0
C0394695,9.0
C3515319,9.0
C0394695,9.0
C0394695,9.0
C0394695,9.0
C0394689,8.0
C3515320,8.0
C0394689,8.0
C0394689,8.0
C0394689,8.0
C0394697,8.0
C3515321,8.0
C0394697,8.0
C3866853,8.0
C0394697,8.0
C0394697,8.0
C1144694,5.0
C3515322,5.0
C3524663,5.0
C3524664,5.0
C1144694,5.0
C1144694,5.0
C0196707,8.0
C0196707,8.0
C0196707,8.0
C0196707,8.0
C0196707,8.0
C0394703,8.0
C3515323,8.0
C0394703,8.0
C0394703,8.0
C0394703,8.0
C0196716,8.0
C3515324,8.0
C0196716,8.0
C0196716,8.0
C0196716,8.0
C0196716,8.0
C0196717,8.0
C3515325,8.0
C3524665,8.0
C0196717,8.0
C0196717,8.0
C0196715,8.0
C3515326,8.0
C3524666,8.0
C3524667,8.0
C0196715,8.0
C0196715,8.0
C0196715,8.0
C0394776,8.0
C0394776,8.0
C0394776,8.0
C0394776,8.0
C0394776,8.0
C0196732,8.0
C0196732,8.0
C3524668,8.0
C0196732,8.0
C0196732,8.0
C0394735,8.0
C0394735,8.0
C0394735,8.0
C3866852,8.0
C0394735,8.0
C0394735,8.0
C1144695,5.0
C3515327,5.0
C3524669,5.0
C3524670,5.0
C1144695,5.0
C1144695,5.0
C1144696,8.0
C3515328,8.0
C3524671,8.0
C1144696,8.0
C1144696,8.0
C1144696,8.0
C1144697,5.0
C3515329,5.0
C3524672,5.0
C3524673,5.0
C1144697,5.0
C1144697,5.0
C1314078,5.0
C3703719,5.0
C1314078,5.0
C1314078,5.0
C1314078,5.0
C1314078,5.0
C0372904,8.0
C0372904,8.0
C3524675,8.0
C3524674,8.0
C0372904,8.0
C0372904,8.0
C2366682,8.0
C3515331,8.0
C3524677,8.0
C3524676,8.0
C3524676,8.0
C3866851,8.0
C3866851,8.0
C3524677,8.0
C2366682,8.0
C2366682,8.0
C4051880,5.0
C4051992,5.0
C4052175,5.0
C4052174,5.0
C4051880,5.0
C4051880,5.0
C4051879,5.0
C4051992,5.0
C4052174,5.0
C4052175,5.0
C4051879,5.0
C4051879,5.0
C4051878,5.0
C4051992,5.0
C4052173,5.0
C4052172,5.0
C4051878,5.0
C4051878,5.0
C0812537,5.0
C3703720,5.0
C3524680,5.0
C3524685,5.0
C3524686,5.0
C3524688,5.0
C3524691,5.0
C3524682,5.0
C3524692,5.0
C3524690,5.0
C3524695,5.0
C3524681,5.0
C3524683,5.0
C3524689,5.0
C3524694,5.0
C3524678,5.0
C3524679,5.0
C3524684,5.0
C3524687,5.0
C3524693,5.0
C0812537,5.0
C0812537,5.0
C0812538,5.0
C3703720,5.0
C3524689,5.0
C3524678,5.0
C3524684,5.0
C3524685,5.0
C3524687,5.0
C3524690,5.0
C3524686,5.0
C3524688,5.0
C3524693,5.0
C3524695,5.0
C3524691,5.0
C3524694,5.0
C3524681,5.0
C3524682,5.0
C3524679,5.0
C3524680,5.0
C3524683,5.0
C3524692,5.0
C0812538,5.0
C0812538,5.0
C0812539,5.0
C3703721,5.0
C3524698,5.0
C3524704,5.0
C3524708,5.0
C3524703,5.0
C3524707,5.0
C3524701,5.0
C3524702,5.0
C3524711,5.0
C3524713,5.0
C3524705,5.0
C3524696,5.0
C3524706,5.0
C3524709,5.0
C3524712,5.0
C3524710,5.0
C3524697,5.0
C3524699,5.0
C3524700,5.0
C0812539,5.0
C0812539,5.0
C0812540,5.0
C3703721,5.0
C3524696,5.0
C3524697,5.0
C3524704,5.0
C3524700,5.0
C3524703,5.0
C3524702,5.0
C3524706,5.0
C3524708,5.0
C3524707,5.0
C3524698,5.0
C3524701,5.0
C3524705,5.0
C3524699,5.0
C3524709,5.0
C3524710,5.0
C3524711,5.0
C3524712,5.0
C3524713,5.0
C0812540,5.0
C0812540,5.0
C3865391,8.0
C3865537,8.0
C3866850,8.0
C3866849,8.0
C3865391,8.0
C3865391,8.0
C3865390,8.0
C3865536,8.0
C3866847,8.0
C3866848,8.0
C3865390,8.0
C3865390,8.0
C3865389,8.0
C3865535,8.0
C3866846,8.0
C3866845,8.0
C3865389,8.0
C3865389,8.0
C3865388,8.0
C3865534,8.0
C3866844,8.0
C3866843,8.0
C3865388,8.0
C3865388,8.0
C2724301,8.0
C3515334,8.0
C3524716,8.0
C3524720,8.0
C3524724,8.0
C3524723,8.0
C3524714,8.0
C3524718,8.0
C3524719,8.0
C3524721,8.0
C3524717,8.0
C3524725,8.0
C3524715,8.0
C3524722,8.0
C2724301,8.0
C2724301,8.0
C2724302,8.0
C3515334,8.0
C3524714,8.0
C3524725,8.0
C3524716,8.0
C3524719,8.0
C3524720,8.0
C3524721,8.0
C3524723,8.0
C3524724,8.0
C3524718,8.0
C3524717,8.0
C3524722,8.0
C3524715,8.0
C2724302,8.0
C2724302,8.0
C2724303,8.0
C3515334,8.0
C3524716,8.0
C3524722,8.0
C3524724,8.0
C3524725,8.0
C3524718,8.0
C3524719,8.0
C3524720,8.0
C3524721,8.0
C3524714,8.0
C3524715,8.0
C3524717,8.0
C3524723,8.0
C2724303,8.0
C2724303,8.0
C2724304,8.0
C3703722,8.0
C3524737,8.0
C3524734,8.0
C3524736,8.0
C3524730,8.0
C3524727,8.0
C3524732,8.0
C3524731,8.0
C3524733,8.0
C3524729,8.0
C3524735,8.0
C3524726,8.0
C3524728,8.0
C2724304,8.0
C2724304,8.0
C2724305,8.0
C3703722,8.0
C3524736,8.0
C3524734,8.0
C3524739,8.0
C3524727,8.0
C3524735,8.0
C3524728,8.0
C3524729,8.0
C3524726,8.0
C3524738,8.0
C3524730,8.0
C3524733,8.0
C3524737,8.0
C2724305,8.0
C2724305,8.0
C2724306,8.0
C3703722,8.0
C3524735,8.0
C3524737,8.0
C3524734,8.0
C3524728,8.0
C3524726,8.0
C3524729,8.0
C3524733,8.0
C3524736,8.0
C3524731,8.0
C3524730,8.0
C3524727,8.0
C3524739,8.0
C2724306,8.0
C2724306,8.0
C0394799,8.0
C3515336,8.0
C0394799,8.0
C0394799,8.0
C0394799,8.0
C0196728,8.0
C3515338,8.0
C0196728,8.0
C0196728,8.0
C0196728,8.0
C1314079,8.0
C3515339,8.0
C1314079,8.0
C1314079,8.0
C1314079,8.0
C0372905,8.0
C3515340,8.0
C3524740,8.0
C3524741,8.0
C0372905,8.0
C0372905,8.0
C0372906,8.0
C3515341,8.0
C3524742,8.0
C0196710,8.0
C0196711,8.0
C0372906,8.0
C0372906,8.0
C0196748,9.0
C3703723,9.0
C0196748,9.0
C0196748,9.0
C0196748,9.0
C0196749,9.0
C3703724,9.0
C3524743,9.0
C0196749,9.0
C0196749,9.0
C0973322,9.0
C3703725,9.0
C3524744,9.0
C3866842,9.0
C0973322,9.0
C0973322,9.0
C2939260,9.0
C3703727,9.0
C3524745,9.0
C3524746,9.0
C3866841,9.0
C3866840,9.0
C2939260,9.0
C2939260,9.0
C2939261,9.0
C3515348,9.0
C3524747,9.0
C3866839,9.0
C2939261,9.0
C2939261,9.0
C2939262,9.0
C3515349,9.0
C3524751,9.0
C3524748,9.0
C3524750,9.0
C3524749,9.0
C3866837,9.0
C3866836,9.0
C3866838,9.0
C3866835,9.0
C2939262,9.0
C2939262,9.0
C2939263,9.0
C3515350,9.0
C3524752,9.0
C3866834,9.0
C2939263,9.0
C2939263,9.0
C0196762,9.0
C3515351,9.0
C3524753,9.0
C0196762,9.0
C0196762,9.0
C0196765,9.0
C3515352,9.0
C0196765,9.0
C0196765,9.0
C0196765,9.0
C0973323,9.0
C3515353,9.0
C3524754,9.0
C0973323,9.0
C0973323,9.0
C0372907,9.0
C0372907,9.0
C3524755,9.0
C3524756,9.0
C0372907,9.0
C0372907,9.0
C0372908,9.0
C3515354,9.0
C3524757,9.0
C2170468,9.0
C3524764,9.0
C3524758,9.0
C3524763,9.0
C2053800,9.0
C3524759,9.0
C3524768,9.0
C3524761,9.0
C3524762,9.0
C3524765,9.0
C3524760,9.0
C3524766,9.0
C2170469,9.0
C3524767,9.0
C3524769,9.0
C0372908,9.0
C0372908,9.0
C0372909,9.0
C3515355,9.0
C2187571,9.0
C2053773,9.0
C2053770,9.0
C2170031,9.0
C2187570,9.0
C3524770,9.0
C2170032,9.0
C3524771,9.0
C0372909,9.0
C0372909,9.0
C0372910,9.0
C3515356,9.0
C3524773,9.0
C3524774,9.0
C3524775,9.0
C3524772,9.0
C3866833,9.0
C0372910,9.0
C0372910,9.0
C0196899,9.0
C3515356,9.0
C3866832,9.0
C3524775,9.0
C3866831,9.0
C0196899,9.0
C0196899,9.0
C0196900,9.0
C3515357,9.0
C3524779,9.0
C3524778,9.0
C4052171,9.0
C0196900,9.0
C0196900,9.0
C2939264,9.0
C3703728,9.0
C2939264,9.0
C2939264,9.0
C2939264,9.0
C0372911,9.0
C3703729,9.0
C3524780,9.0
C3866829,9.0
C3524780,9.0
C3866828,9.0
C3866829,9.0
C3866828,9.0
C0372911,9.0
C0372911,9.0
C3511534,9.0
C3703730,9.0
C3524787,9.0
C3524789,9.0
C3524790,9.0
C3524788,9.0
C3524787,9.0
C3524790,9.0
C3524789,9.0
C3524788,9.0
C3511534,9.0
C3511534,9.0
C3702499,9.0
C3703731,9.0
C3708430,9.0
C3866827,9.0
C3866826,9.0
C3708430,9.0
C3702499,9.0
C3702499,9.0
C3702500,9.0
C3703732,9.0
C3866825,9.0
C3866824,9.0
C3866824,9.0
C3866825,9.0
C3702500,9.0
C3702500,9.0
C0196901,9.0
C3515363,9.0
C0196901,9.0
C0196901,9.0
C0196901,9.0
C0196907,9.0
C3515364,9.0
C2585698,9.0
C0196907,9.0
C0196907,9.0
C2366683,9.0
C3515365,9.0
C2366683,9.0
C2366683,9.0
C2366683,9.0
C3248113,9.0
C3703733,9.0
C3524792,9.0
C3524791,9.0
C3866811,9.0
C3866810,9.0
C3866821,9.0
C3866809,9.0
C3866819,9.0
C3866822,9.0
C3866820,9.0
C3866818,9.0
C3866823,9.0
C3866808,9.0
C3248113,9.0
C3248113,9.0
C3248114,9.0
C3703734,9.0
C3524791,9.0
C3524792,9.0
C3866817,9.0
C3866812,9.0
C3866811,9.0
C3866813,9.0
C3866810,9.0
C3866809,9.0
C3866816,9.0
C3866814,9.0
C3866815,9.0
C3866808,9.0
C3248114,9.0
C3248114,9.0
C3248115,9.0
C3703735,9.0
C3524794,9.0
C3524793,9.0
C3866792,9.0
C3866807,9.0
C3866805,9.0
C3866804,9.0
C3866803,9.0
C3866794,9.0
C3866806,9.0
C3866795,9.0
C3866793,9.0
C3866802,9.0
C3248115,9.0
C3248115,9.0
C3248116,9.0
C3703736,9.0
C3524793,9.0
C3524794,9.0
C3866798,9.0
C3866795,9.0
C3866800,9.0
C3866792,9.0
C3866801,9.0
C3866799,9.0
C3866797,9.0
C3866796,9.0
C3866793,9.0
C3866794,9.0
C3248116,9.0
C3248116,9.0
C0196894,9.0
C3515370,9.0
C3524796,9.0
C3524795,9.0
C0196894,9.0
C0196894,9.0
C3702501,9.0
C3703737,9.0
C3708432,9.0
C3866790,9.0
C3866791,9.0
C3866789,9.0
C3702501,9.0
C3702501,9.0
C3702502,9.0
C3703737,9.0
C3708432,9.0
C3866790,9.0
C3866789,9.0
C3866791,9.0
C3702502,9.0
C3702502,9.0
C3702503,9.0
C3703738,9.0
C3708432,9.0
C3866787,9.0
C3866786,9.0
C3866788,9.0
C3702503,9.0
C3702503,9.0
C3702504,9.0
C3703738,9.0
C3708432,9.0
C3866786,9.0
C3866787,9.0
C3866788,9.0
C3702504,9.0
C3702504,9.0
C3702505,9.0
C3703739,9.0
C3702570,9.0
C3866785,9.0
C3702505,9.0
C3702505,9.0
C3702506,9.0
C3703740,9.0
C3702570,9.0
C3866784,9.0
C3702506,9.0
C3702506,9.0
C1608442,156.0
C3515371,156.0
C1608442,156.0
C1608442,156.0
C1608442,156.0
C1611756,156.0
C3515372,156.0
C2045781,156.0
C3866783,156.0
C3866781,156.0
C3866782,156.0
C1611756,156.0
C1611756,156.0
C0372913,8.0
C3515373,8.0
C3524797,8.0
C3524798,8.0
C3866780,8.0
C0372913,8.0
C0372913,8.0
C1314080,8.0
C3515374,8.0
C3524800,8.0
C3524799,8.0
C3866779,8.0
C1314080,8.0
C1314080,8.0
C0196795,6.0
C3515375,6.0
C3524801,6.0
C3524803,6.0
C3524802,6.0
C3866726,6.0
C3866728,6.0
C3866727,6.0
C3866729,6.0
C0196795,6.0
C0196795,6.0
C0372914,6.0
C3515376,6.0
C0196786,6.0
C0196785,6.0
C0372914,6.0
C0372914,6.0
C0372915,6.0
C3703741,6.0
C3524805,6.0
C3866777,6.0
C3866776,6.0
C3866774,6.0
C3866778,6.0
C3866775,6.0
C3866773,6.0
C3866772,6.0
C3524804,6.0
C0372915,6.0
C0372915,6.0
C0372916,6.0
C3703742,6.0
C3524806,6.0
C0372916,6.0
C0372916,6.0
C0372917,6.0
C3703743,6.0
C3524807,6.0
C0372917,6.0
C0372917,6.0
C0372918,6.0
C3703744,6.0
C3524808,6.0
C0372918,6.0
C0372918,6.0
C0372919,6.0
C3703745,6.0
C3524809,6.0
C1283816,6.0
C0196932,6.0
C3866770,6.0
C3866764,6.0
C3866761,6.0
C3865647,6.0
C3866748,6.0
C3866741,6.0
C3866737,6.0
C3866759,6.0
C3866758,6.0
C3866757,6.0
C3866754,6.0
C3866745,6.0
C3866742,6.0
C3866740,6.0
C3866763,6.0
C3866756,6.0
C3866755,6.0
C3866753,6.0
C3866744,6.0
C3866743,6.0
C3866738,6.0
C3866769,6.0
C3866768,6.0
C3866766,6.0
C3866765,6.0
C3866751,6.0
C3866750,6.0
C3866749,6.0
C3866739,6.0
C3866767,6.0
C3866760,6.0
C3866746,6.0
C3866771,6.0
C3866762,6.0
C3866752,6.0
C3866747,6.0
C0372919,6.0
C0372919,6.0
C0372920,6.0
C3703746,6.0
C0196789,6.0
C0196935,6.0
C0196935,6.0
C0372920,6.0
C0372920,6.0
C0372921,6.0
C3703747,6.0
C0196936,6.0
C0196936,6.0
C0196790,6.0
C0372921,6.0
C0372921,6.0
C0372922,6.0
C3703748,6.0
C0196934,6.0
C0196788,6.0
C0196934,6.0
C0372922,6.0
C0372922,6.0
C0196571,6.0
C3515385,6.0
C0196571,6.0
C0196571,6.0
C0196571,6.0
C0196578,6.0
C3515386,6.0
C0196578,6.0
C0196578,6.0
C0196578,6.0
C0196908,6.0
C3515387,6.0
C3524810,6.0
C0196908,6.0
C0196908,6.0
C0372923,9.0
C3515388,9.0
C0196857,9.0
C0196593,9.0
C0372923,9.0
C0372923,9.0
C0372924,9.0
C3527505,9.0
C0196592,9.0
C0196858,9.0
C0372924,9.0
C0372924,9.0
C0372925,9.0
C3515389,9.0
C0196860,9.0
C0196595,9.0
C0372925,9.0
C0372925,9.0
C0372926,9.0
C3515390,9.0
C0196591,9.0
C0196859,9.0
C0372926,9.0
C0372926,9.0
C0372927,9.0
C3515391,9.0
C0196594,9.0
C0196861,9.0
C0372927,9.0
C0372927,9.0
C0372928,9.0
C3515392,9.0
C0196601,9.0
C0196856,9.0
C3865646,9.0
C3866736,9.0
C0372928,9.0
C0372928,9.0
C0372929,9.0
C3515393,9.0
C0196866,9.0
C0196580,9.0
C0372929,9.0
C0372929,9.0
C0372930,9.0
C3515394,9.0
C0196867,9.0
C0196579,9.0
C0372930,9.0
C0372930,9.0
C0372932,9.0
C3515396,9.0
C3524813,9.0
C3524812,9.0
C3866733,9.0
C3866732,9.0
C3866734,9.0
C3866735,9.0
C0372932,9.0
C0372932,9.0
C0372933,9.0
C3515395,9.0
C3524814,9.0
C0192410,9.0
C0372933,9.0
C0372933,9.0
C0372935,9.0
C3515398,9.0
C0196582,9.0
C3524815,9.0
C0196873,9.0
C3524816,9.0
C0196872,9.0
C0196581,9.0
C0372935,9.0
C0372935,9.0
C0372936,9.0
C3515398,9.0
C3524817,9.0
C0196584,9.0
C3524818,9.0
C0196875,9.0
C0196583,9.0
C0196874,9.0
C0372936,9.0
C0372936,9.0
C0372937,9.0
C3515399,9.0
C3866731,9.0
C3866730,9.0
C0372937,9.0
C0372937,9.0
C0372938,9.0
C3515400,9.0
C0196569,9.0
C0196877,9.0
